M,C,d,L,R,T,N,Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N_stat
0.898,24.296,0.711,83.86,1.02,2025-02-24 19:14:20,22.0,20.1,15.5,17.95,1.35,0,22
0.912,24.322,0.507,84.21,1.024,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.913,24.36,0.64,84.61,1.018,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.935,24.323,0.6,84.25,0.958,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.905,24.303,0.56,84.37,1.003,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.925,24.289,0.485,83.98,1.07,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.9,24.324,0.535,84.47,1.007,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.918,24.289,0.721,84.27,1.038,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.922,24.345,0.595,84.28,1.053,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.908,24.285,0.472,84.28,1.001,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.913,24.319,0.432,84.23,0.965,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.901,24.312,0.407,84.09,0.982,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.917,24.329,0.417,84.43,1.04,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.925,24.334,0.467,84.06,1.023,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.904,24.324,0.527,83.98,1.013,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.921,24.305,0.387,84.37,1.069,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.917,24.335,0.427,84.11,0.951,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.896,24.295,0.497,84.41,1.042,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.913,24.303,0.701,84.09,1.023,2025-04-08 13:09:03,23.0,24.4,19.0,21.6,1.5,0,23
0.929,24.372,0.992,84.12,1.037,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.908,24.434,0.6,84.23,1.015,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.916,24.35,0.44,83.94,1.031,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.915,24.445,0.537,84.13,1.036,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.909,24.386,0.309,84.03,1.037,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.919,24.334,0.45,84.24,1.085,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.908,24.33,0.359,84.29,1.037,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.892,24.33,0.394,84.1,1.071,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.907,24.395,0.487,84.24,1.077,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.959,24.378,0.716,84.23,1.089,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.895,24.465,0.834,84.04,1.073,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.912,24.345,0.889,84.06,1.063,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.901,24.43,0.49,84.24,1.056,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.918,24.379,0.769,84.12,1.084,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.929,24.364,0.311,84.25,1.059,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.903,24.364,0.58,84.07,1.001,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.893,24.295,0.527,84.23,1.018,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.9,24.303,0.701,84.21,1.069,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.925,24.346,0.414,84.04,0.996,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.881,24.293,0.552,84.29,1.032,2025-04-08 13:59:08,24.0,23.7,18.4,21.47,1.34,0,24
0.892,24.289,0.723,84.06,1.072,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.93,24.321,0.475,84.21,1.095,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.898,24.3,0.457,84.0,1.114,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.912,24.221,0.543,84.23,1.076,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.906,24.245,0.59,84.41,1.038,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.924,24.322,0.407,83.9,1.081,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.906,24.242,0.462,84.43,1.041,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.93,24.405,0.726,84.32,1.063,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.892,24.299,0.437,84.29,0.948,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.874,24.249,0.53,84.15,1.028,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.907,24.268,0.525,84.0,1.084,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.921,24.315,0.575,84.17,1.081,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.916,24.316,0.512,84.09,1.122,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.904,24.246,0.721,84.25,1.055,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.906,24.244,0.535,84.16,1.074,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.907,24.336,0.545,84.05,1.054,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.929,24.309,0.545,83.89,1.058,2025-04-08 19:24:18,25.0,24.5,18.6,21.17,1.54,0,25
0.911,24.332,0.784,84.23,1.055,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.913,24.335,0.47,84.14,0.999,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.921,24.382,0.65,84.26,1.049,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.915,24.313,0.683,83.97,1.062,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.914,24.32,0.505,83.79,1.031,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.922,24.373,0.655,84.24,1.152,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.921,24.322,0.743,84.21,1.089,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.895,24.389,0.472,84.02,1.024,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.934,24.344,0.364,84.18,1.091,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.913,24.307,0.414,84.14,1.023,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.911,24.308,0.63,84.25,1.071,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.898,24.374,0.455,83.9,1.087,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.922,24.306,0.472,84.0,1.111,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.924,24.366,0.776,83.9,1.028,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.904,24.271,0.603,84.11,1.062,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.912,24.312,0.445,84.27,1.088,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.886,24.289,0.736,83.99,1.027,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.914,24.325,0.557,84.31,1.059,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.868,24.284,0.613,84.1,1.031,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.909,24.344,0.334,84.08,1.058,2025-04-08 21:29:27,26.0,23.6,18.1,21.56,1.36,0,26
0.9,24.306,0.615,84.29,1.035,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.889,24.337,0.703,83.89,1.0,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.913,24.308,0.897,84.24,1.054,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.883,24.279,0.676,83.98,1.019,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.912,24.264,0.6,84.46,1.139,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.883,24.292,0.65,84.05,0.948,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.911,24.25,0.487,84.26,1.087,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.894,24.222,0.269,84.21,1.034,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.905,24.285,0.874,84.0,1.075,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.9,24.253,0.352,84.26,1.009,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.907,24.31,0.347,83.97,1.032,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.926,24.305,0.517,84.41,1.053,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.889,24.279,0.482,84.29,1.07,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.88,24.349,0.427,84.25,0.996,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.862,24.261,0.899,84.25,1.013,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.89,24.228,0.367,83.86,1.062,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.932,24.341,0.495,84.16,1.07,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.915,24.244,0.613,84.13,1.082,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.905,24.299,0.701,84.06,1.022,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.895,24.307,0.507,83.99,1.032,2025-04-09 11:16:11,27.0,22.2,17.2,20.21,1.37,0,27
0.89,24.307,0.676,84.06,1.015,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.949,24.335,0.557,84.25,1.13,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.872,24.264,0.532,83.62,1.06,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.868,24.359,0.427,84.22,1.029,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.93,24.361,0.698,84.07,1.065,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.902,24.375,0.492,84.26,1.088,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.926,24.34,0.377,84.04,1.06,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.92,24.355,0.573,84.59,1.04,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.912,24.342,0.663,84.23,1.128,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.932,24.329,0.668,84.24,1.113,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.914,24.302,0.359,84.08,1.002,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.88,24.305,0.623,84.05,1.037,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.928,24.32,0.593,83.92,1.079,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.905,24.33,0.653,84.38,1.027,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.891,24.278,0.671,84.32,1.062,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.927,24.332,0.645,84.38,1.1,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.907,24.364,0.703,83.98,1.066,2025-04-09 13:06:18,28.0,23.6,18.1,19.96,1.59,0,28
0.909,24.369,0.63,83.95,1.087,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.928,24.31,0.399,84.31,1.057,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.915,24.343,0.5,84.06,1.127,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.921,24.382,0.439,84.25,1.034,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.875,24.302,0.306,84.08,1.061,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.92,24.348,0.59,84.1,1.149,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.939,24.4,0.801,84.27,1.03,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.933,24.319,0.517,84.61,1.082,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.897,24.269,0.44,83.91,1.018,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.943,24.329,0.447,84.47,1.095,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.911,24.371,0.59,84.19,1.031,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.886,24.259,0.922,84.03,1.073,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.94,24.378,0.764,84.24,1.054,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.898,24.296,0.485,84.37,1.02,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.906,24.329,0.829,84.14,1.111,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.913,24.424,0.445,84.52,0.984,2025-04-09 19:41:32,29.0,28.1,17.5,21.15,2.48,0,29
0.911,24.264,0.532,84.04,0.983,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.914,24.244,0.397,84.21,1.082,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.922,24.276,0.467,84.14,1.06,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.894,24.17,0.666,84.12,1.055,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.912,24.235,0.507,83.98,1.068,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.913,24.21,0.673,84.08,1.1,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.916,24.225,0.6,84.11,1.082,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.903,24.217,0.475,84.15,1.036,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.899,24.231,0.43,84.19,1.079,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.875,24.231,0.241,83.82,1.019,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.923,24.19,0.394,83.84,1.069,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.878,24.194,0.342,84.0,1.032,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.912,24.176,0.54,84.1,1.1,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.941,24.271,0.47,84.21,1.063,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.886,24.169,0.655,84.27,1.011,2025-04-16 11:23:41,30.0,22.0,15.7,18.38,1.49,0,30
0.908,24.37,0.495,84.53,1.025,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.899,24.271,0.721,83.83,1.067,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.895,24.339,0.492,84.19,1.064,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.902,24.283,0.565,84.01,1.052,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.895,24.331,0.545,84.0,1.068,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.921,24.208,0.472,84.41,1.078,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.904,24.237,0.846,84.31,1.067,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.91,24.232,0.58,84.56,1.006,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.899,24.34,0.6,83.96,1.024,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.919,24.311,0.344,83.92,1.063,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.906,24.311,0.47,83.88,1.056,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.9,24.372,0.545,84.24,1.048,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.911,24.319,0.43,84.14,1.013,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.892,24.242,0.548,84.27,1.012,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.918,24.291,0.545,84.1,1.067,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.926,24.305,0.55,84.02,1.082,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.92,24.357,0.419,84.49,1.043,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.905,24.353,0.392,83.72,1.035,2025-04-16 13:03:47,31.0,20.4,16.0,17.91,1.28,0,31
0.89,24.291,0.779,84.19,1.058,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.883,24.368,0.904,83.93,1.053,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.883,24.305,0.545,84.04,1.022,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.904,24.379,0.357,83.87,1.101,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.938,24.389,0.59,84.37,1.164,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.891,24.305,0.56,84.19,1.023,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.903,24.349,0.613,84.16,1.049,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.892,24.323,0.573,84.01,1.116,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.937,24.327,0.643,84.27,1.076,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.893,24.362,0.588,84.09,0.986,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.886,24.314,0.565,83.87,1.049,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.902,24.33,0.44,83.98,1.066,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.91,24.346,0.56,84.17,1.05,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.91,24.381,0.507,84.37,1.071,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.891,24.292,0.485,84.06,1.062,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.927,24.387,0.575,83.69,1.014,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.91,24.399,0.52,84.14,1.056,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.889,24.338,0.437,84.18,1.138,2025-04-16 19:49:01,32.0,20.9,13.9,17.22,1.48,0,32
0.903,24.404,0.552,84.25,1.079,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.909,24.463,0.409,84.01,1.011,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.906,24.36,0.527,84.36,1.055,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.93,24.445,0.676,84.23,1.065,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.882,24.377,0.472,84.02,1.048,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.909,24.358,0.826,84.21,1.057,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.88,24.349,0.455,84.06,1.012,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.931,24.433,0.678,84.01,1.03,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.918,24.339,0.452,84.24,1.044,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.881,24.324,0.809,84.16,1.015,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.89,24.379,0.663,84.47,1.095,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.911,24.379,0.992,84.01,1.123,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.906,24.374,0.5,84.23,1.057,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.922,24.418,0.505,83.94,1.053,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.905,24.345,0.568,84.17,1.08,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.91,24.339,0.673,84.08,1.074,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.869,24.287,0.63,84.23,1.016,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.898,24.35,0.856,83.98,1.009,2025-04-16 21:29:09,33.0,21.8,15.0,18.57,1.91,0,33
0.921,24.344,0.683,84.04,1.052,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.883,24.283,0.656,84.1,1.011,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.909,24.41,0.525,84.21,1.017,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.9,24.34,0.67,84.27,1.075,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.893,24.329,0.505,84.24,0.99,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.913,24.358,0.676,84.21,1.042,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.893,24.352,0.756,84.18,1.047,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.898,24.327,0.668,84.29,1.086,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.937,24.334,0.53,83.89,1.081,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.875,24.25,0.55,83.71,1.016,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.917,24.345,0.706,84.12,1.093,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.926,24.348,0.934,84.34,1.106,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.897,24.323,0.249,84.23,1.064,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.882,24.377,0.585,83.99,1.047,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.919,24.348,0.55,84.01,1.075,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.906,24.337,0.364,83.97,0.989,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.897,24.261,0.482,84.3,1.025,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.876,24.318,0.728,83.98,0.98,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.895,24.317,0.427,84.04,0.988,2025-04-17 11:05:29,34.0,20.8,14.4,18.09,1.87,0,34
0.922,24.308,0.743,84.26,1.028,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.908,24.311,0.467,83.72,1.074,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.911,24.319,0.56,83.72,1.124,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.895,24.327,0.51,84.37,1.022,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.908,24.289,0.603,84.18,0.979,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.864,24.243,0.844,83.88,1.016,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.922,24.262,0.751,84.2,1.057,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.913,24.377,0.47,84.2,1.051,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.92,24.321,0.5,84.06,1.107,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.905,24.335,0.563,84.01,1.041,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.859,24.231,0.568,84.2,1.002,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.884,24.286,0.846,84.15,1.025,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.862,24.211,0.754,84.0,1.032,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.9,24.341,0.477,84.25,1.033,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.919,24.293,0.578,83.99,0.985,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.909,24.345,0.771,84.05,1.005,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.92,24.335,0.47,84.06,1.011,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.884,24.271,0.831,83.75,1.058,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.907,24.276,0.332,83.88,1.026,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.928,24.285,0.623,84.18,1.008,2025-04-17 13:00:34,35.0,21.0,14.1,18.17,1.86,0,35
0.895,24.31,0.99,84.05,0.952,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.9,24.386,0.537,84.23,1.029,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.868,24.326,0.397,83.99,0.975,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.875,24.266,0.61,83.71,0.968,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.876,24.305,0.55,84.21,0.969,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.887,24.336,0.527,83.78,0.999,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.863,24.25,0.532,83.92,1.077,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
